STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 17:54,FM-15,BKN:07 220 BKN:07 250,10.00,,75,23.9,63,17.0,54,12.2,48,9,130,,30.23,,,30.26,0.00,30.26,,,,,,,,,,0415,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 18:54,FM-15,SCT:04 220 SCT:04 250,10.00,,77,25.0,64,17.7,55,12.8,47,15,190,,30.22,8,,30.25,0.00,30.25,,,,,,,,,,0415,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 19:00,FM-12,,,,77,25.0,64,17.7,55,12.8,47,15,190,,30.23,8,+0.03,30.25,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 19:54,FM-15,FEW:02 220 FEW:02 250,10.00,,73,22.8,63,17.5,57,13.9,57,15,200,,30.24,,,30.27,0.00,30.27,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 20:54,FM-15,CLR:00,10.00,,71,21.7,62,16.5,55,12.8,57,11,200,,30.24,,,30.27,0.00,30.27,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 21:54,FM-15,CLR:00,10.00,,70,21.1,60,15.7,53,11.7,55,10,210,21,30.23,0,,30.26,0.00,30.26,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 22:00,FM-12,,,,70,21.1,60,15.7,53,11.7,55,10,210,,30.24,,0.01,30.26,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 22:54,FM-15,FEW:02 250,10.00,,69,20.6,60,15.5,53,11.7,57,10,210,,30.22,,,30.25,0.00,30.25,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 23:54,FM-15,SCT:04 250,10.00,,68,20.0,59,15.0,52,11.1,57,10,230,,30.22,,,30.25,0.00,30.25,81,61,71,-2.1,,,,0,6,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-08 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,61,71,-2.1,55,54,61,0,6,0416,1922,,0.00,0.0,,30.28,30.30,9.1,21,180,18,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 00:54,FM-15,SCT:04 250,10.00,,68,20.0,58,14.2,49,9.4,51,10,220,,30.21,6,,30.24,0.00,30.24,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 01:00,FM-12,,,,68,20.0,58,14.2,49,9.4,51,10,220,,30.22,6,+0.02,30.24,,,77,61,69,-4.2,,,,0,4,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 01:54,FM-15,SCT:04 250,10.00,,66,18.9,58,14.5,52,11.1,61,8,220,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 02:54,FM-15,BKN:07 250,10.00,,65,18.3,59,14.9,54,12.2,68,11,220,,30.18,,,30.22,0.00,30.21,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 03:54,FM-15,FEW:02 220 BKN:07 250,10.00,,66,18.9,59,15.1,54,12.2,65,11,220,,30.18,8,,30.21,0.00,30.21,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 04:00,FM-12,,,,66,18.9,59,15.1,54,12.2,65,11,220,,30.19,8,+0.03,30.21,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 04:54,FM-15,SCT:04 220 BKN:07 250,10.00,,65,18.3,59,14.9,54,12.2,68,9,210,,30.17,,,30.20,0.00,30.20,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 05:54,FM-15,BKN:07 250,10.00,,68,20.0,60,15.6,54,12.2,61,13,230,,30.18,,,30.21,0.00,30.21,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 06:54,FM-15,SCT:04 250,10.00,,72,22.2,62,16.7,55,12.8,55,5,VRB,,30.17,8,,30.20,0.00,30.20,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 07:00,FM-12,,,,72,22.2,62,16.7,55,12.8,55,5,,,30.18,8,+0.01,30.20,,,81,65,73,-0.2,,,,0,8,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 07:54,FM-15,FEW:02 250,10.00,,76,24.4,65,18.1,57,13.9,52,8,220,,30.15,,,30.19,0.00,30.18,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 08:54,FM-15,FEW:02 250,10.00,,79,26.1,66,19.0,58,14.4,49,8,210,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 09:54,FM-15,FEW:02 250,10.00,,81,27.2,68,19.9,60,15.6,49,10,190,,30.12,8,,30.16,0.00,30.15,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 10:00,FM-12,,,,81,27.2,68,19.9,60,15.6,49,10,190,,30.13,8,+0.04,30.16,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 10:54,FM-15,FEW:02 250,10.00,,86,30.0,69,20.8,60,15.6,42,9,240,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 11:54,FM-15,FEW:02 250,10.00,,88,31.1,70,20.9,59,15.0,38,9,230,,30.07,,,30.10,0.00,30.10,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 12:54,FM-15,FEW:02 250,10.00,,90,32.2,70,20.9,58,14.4,34,10,230,21,30.05,6,,30.08,0.00,30.08,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 13:00,FM-12,,,,90,32.2,70,20.9,58,14.4,34,10,230,,30.06,6,+0.08,30.08,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 13:54,FM-15,SCT:04 220,10.00,,90,32.2,69,20.4,56,13.3,32,15,240,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 14:54,FM-15,SCT:04 220,10.00,,91,32.8,70,21.4,59,15.0,34,15,230,20,30.01,,,30.04,0.00,30.04,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 15:54,FM-15,FEW:02 220,10.00,,91,32.8,70,21.1,58,14.4,33,14,240,20,29.99,6,,30.02,0.00,30.02,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 16:00,FM-12,,,,91,32.8,70,21.1,58,14.4,33,14,240,,30.00,6,+0.06,30.02,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 16:54,FM-15,FEW:02 150,10.00,,90,32.2,68,19.9,54,12.2,29,13,240,25,29.97,,,30.00,0.00,30.00,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 17:54,FM-15,FEW:02 150,10.00,,88,31.1,68,19.8,55,12.8,33,15,220,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 18:41,FM-16,FEW:02 150,10.00,,82,27.8,71,21.6,65,18.3,56,14,190,,29.96,,,,,29.99,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 18:54,FM-15,FEW:02 200,10.00,,81,27.2,71,21.4,65,18.3,58,15,190,,29.96,5,,29.99,0.00,29.99,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 19:00,FM-12,,,,81,27.2,71,21.4,65,18.3,58,15,190,,29.97,5,+0.03,29.99,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 19:54,FM-15,FEW:02 200,10.00,,77,25.0,69,20.4,64,17.8,64,13,190,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 20:54,FM-15,FEW:02 250,10.00,,76,24.4,68,19.9,63,17.2,64,14,210,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 21:54,FM-15,FEW:02 250,10.00,,75,23.9,67,19.4,62,16.7,64,14,220,,29.97,0,,30.01,0.00,30.00,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 22:00,FM-12,,,,75,23.9,67,19.4,62,16.7,64,14,220,,29.98,,0.01,30.01,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 22:54,FM-15,CLR:00,10.00,,74,23.3,67,19.2,62,16.7,67,16,220,24,29.96,,,29.99,0.00,29.99,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 23:54,FM-15,CLR:00,10.00,,72,22.2,65,18.5,61,16.1,68,11,220,,29.95,,,29.98,0.00,29.98,91,65,78,4.8,,,,0,13,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-09 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,65,78,4.8,52,58,66,0,13,0416,1922,,0.00,0.0,,30.09,30.10,11.5,25,270,20,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 00:54,FM-15,CLR:00,10.00,,71,21.7,64,18.0,60,15.6,68,13,220,,29.93,8,,29.96,0.00,29.96,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 01:00,FM-12,,,,71,21.7,64,18.0,60,15.6,68,13,220,,29.94,8,+0.04,29.96,,,81,65,73,-0.3,,,,0,8,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 01:54,FM-15,CLR:00,10.00,,70,21.1,63,17.4,59,15.0,68,10,210,,29.92,,,29.96,0.00,29.95,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 02:54,FM-15,FEW:02 250,10.00,,70,21.1,64,17.7,60,15.6,71,14,230,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 03:54,FM-15,FEW:02 200 FEW:02 250,10.00,,68,20.0,63,17.3,60,15.6,76,10,220,,29.90,8,,29.93,0.00,29.93,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 04:00,FM-12,,,,68,20.0,63,17.3,60,15.6,76,10,220,,29.91,8,+0.04,29.93,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 04:54,FM-15,FEW:02 200 FEW:02 250,10.00,,69,20.6,64,17.5,60,15.6,73,8,230,,29.89,,,29.93,0.00,29.92,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 05:54,FM-15,FEW:02 250,10.00,,74,23.3,66,18.9,61,16.1,64,5,VRB,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 06:54,FM-15,FEW:02 250,10.00,,76,24.4,67,19.3,61,16.1,60,8,VRB,,29.88,8,,29.91,0.00,29.91,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 07:00,FM-12,,,,76,24.4,67,19.3,61,16.1,60,8,260,,29.89,8,+0.01,29.91,,,91,68,80,6.7,,,,0,15,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 07:54,FM-15,FEW:02 200,10.00,,81,27.2,68,20.2,61,16.1,51,7,250,,29.87,,,29.91,0.00,29.90,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 08:54,FM-15,FEW:02 200,10.00,,85,29.4,69,20.6,60,15.6,43,6,260,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 09:54,FM-15,FEW:02 200,10.00,,88,31.1,69,20.6,58,14.4,36,9,250,,29.85,8,,29.88,0.00,29.88,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 10:00,FM-12,,,,88,31.1,69,20.6,58,14.4,36,9,250,,29.86,8,+0.04,29.88,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 10:54,FM-15,FEW:02 200,10.00,,90,32.2,68,20.1,55,12.8,31,10,240,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 11:54,FM-15,FEW:02 200,10.00,,92,33.3,69,20.7,56,13.3,30,6,VRB,,29.81,,,29.85,0.00,29.84,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 12:54,FM-15,FEW:02 200,10.00,,94,34.4,70,21.3,57,13.9,29,9,280,,29.80,8,,29.83,0.00,29.83,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 13:00,FM-12,,,,94,34.4,70,21.3,57,13.9,29,9,280,,29.81,8,+0.05,29.83,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 13:54,FM-15,FEW:02 40 SCT:04 200,10.00,,94,34.4,70,21.3,57,13.9,29,16,250,,29.78,,,29.81,0.00,29.81,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 14:54,FM-15,FEW:02 35 SCT:04 200,10.00,,94,34.4,69,20.8,55,12.8,27,14,270,,29.76,,,29.79,0.00,29.79,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 15:54,FM-15,FEW:02 35 SCT:04 200,10.00,,94,34.4,70,21.0,56,13.3,28,13,280,,29.76,6,,29.79,0.00,29.79,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 16:00,FM-12,41,,,94,34.4,70,21.0,56,13.3,28,13,280,,29.77,6,+0.04,29.79,,,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 16:54,FM-15,FEW:02 35 BKN:07 150 BKN:07 220,10.00,,92,33.3,70,21.2,58,14.4,32,14,280,,29.76,,,29.79,0.00,29.79,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2018-07-10 17:54,FM-15,FEW:02 35 BKN:07 150 BKN:07 220,10.00,,91,32.8,70,21.3,59,15.0,34,11,250,,29.77,,,29.81,0.00,29.80,,,,,,,,,,0416,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
